1418.856250,-12.406297
1418.856836,-12.430357
1418.857422,-12.440397
1418.858008,-12.418160
1418.858594,-12.397476
1418.859180,-12.402229
1418.859766,-12.414677
1418.860352,-12.410511
1418.860937,-12.403340
1418.861523,-12.399290
1418.862109,-12.398787
1418.862695,-12.383727
1418.863281,-12.378046
1418.863867,-12.382830
1418.864453,-12.386117
1418.865039,-12.388765
1418.865625,-12.386192
1418.866211,-12.377558
1418.866797,-12.371643
1418.867383,-12.371050
1418.867969,-12.353582
1418.868555,-12.343568
1418.869141,-12.341577
1418.869727,-12.328241
1418.870312,-12.318283
1418.870898,-12.328432
1418.871484,-12.340140
1418.872070,-12.329331
1418.872656,-12.313715
1418.873242,-12.303003
1418.873828,-12.295149
1418.874414,-12.287876
1418.875000,-12.283705
1418.875586,-12.282772
1418.876172,-12.275776
1418.876758,-12.267891
1418.877344,-12.264461
1418.877930,-12.259892
1418.878516,-12.248343
1418.879102,-12.229943
1418.879688,-12.212879
1418.880273,-12.190121
1418.880859,-12.201842
1418.881445,-12.208426
1418.882031,-12.187952
1418.882617,-12.172393
1418.883203,-12.167439
1418.883789,-12.178850
1418.884375,-12.187412
1418.884961,-12.174649
1418.885547,-12.143982
1418.886133,-12.113042
1418.886719,-12.105215
1418.887305,-12.098918
1418.887891,-12.102760
1418.888477,-12.104860
1418.889062,-12.087436
1418.889648,-12.082718
1418.890234,-12.065511
1418.890820,-12.032000
1418.891406,-12.027302
1418.891992,-12.029914
1418.892578,-12.030018
1418.893164,-12.023426
1418.893750,-12.005718
1418.894336,-12.000471
1418.894922,-11.998894
1418.895508,-11.984871
1418.896094,-11.977244
1418.896680,-11.963884
1418.897266,-11.956644
1418.897852,-11.953164
1418.898438,-11.943457
1418.899023,-11.919022
1418.899609,-11.894564
1418.900195,-11.889916
1418.900781,-11.887188
1418.901367,-11.876922
1418.901953,-11.865694
1418.902539,-11.859610
1418.903125,-11.833514
1418.903711,-11.818584
1418.904297,-11.811447
1418.904883,-11.806458
1418.905469,-11.791038
1418.906055,-11.769062
1418.906641,-11.765561
1418.907227,-11.765965
1418.907812,-11.749797
1418.908398,-11.716886
1418.908984,-11.692700
1418.909570,-11.691470
1418.910156,-11.691009
1418.910742,-11.694963
1418.911328,-11.687932
1418.911914,-11.667749
1418.912500,-11.650571
1418.913086,-11.633435
1418.913672,-11.622719
1418.914258,-11.617718
1418.914844,-11.595593
1418.915430,-11.574325
1418.916016,-11.571375
1418.916602,-11.584133
1418.917187,-11.583337
1418.917773,-11.550169
1418.918359,-11.516047
1418.918945,-11.502548
1418.919531,-11.506020
1418.920117,-11.492730
1418.920703,-11.471531
1418.921289,-11.458859
1418.921875,-11.456278
1418.922461,-11.441671
1418.923047,-11.426038
1418.923633,-11.423094
1418.924219,-11.420083
1418.924805,-11.421320
1418.925391,-11.392745
1418.925977,-11.362462
1418.926563,-11.355196
1418.927148,-11.343446
1418.927734,-11.322800
1418.928320,-11.297800
1418.928906,-11.290555
1418.929492,-11.277853
1418.930078,-11.263408
1418.930664,-11.262250
1418.931250,-11.256982
1418.931836,-11.249324
1418.932422,-11.224684
1418.933008,-11.193024
1418.933594,-11.186696
1418.934180,-11.194787
1418.934766,-11.197194
1418.935352,-11.178762
1418.935937,-11.162681
1418.936523,-11.146587
1418.937109,-11.117882
1418.937695,-11.100669
1418.938281,-11.107719
1418.938867,-11.105990
1418.939453,-11.085635
1418.940039,-11.054956
1418.940625,-11.046964
1418.941211,-11.046525
1418.941797,-11.036372
1418.942383,-11.023735
1418.942969,-11.003270
1418.943555,-10.975141
1418.944141,-10.961294
1418.944727,-10.961189
1418.945312,-10.966093
1418.945898,-10.962237
1418.946484,-10.929955
1418.947070,-10.906491
1418.947656,-10.891645
1418.948242,-10.869501
1418.948828,-10.853032
1418.949414,-10.834009
1418.950000,-10.828346
1418.950586,-10.815353
1418.951172,-10.786163
1418.951758,-10.781069
1418.952344,-10.782167
1418.952930,-10.760958
1418.953516,-10.757694
1418.954102,-10.755048
1418.954687,-10.744487
1418.955273,-10.722051
1418.955859,-10.688764
1418.956445,-10.678687
1418.957031,-10.690020
1418.957617,-10.681400
1418.958203,-10.662461
1418.958789,-10.653301
1418.959375,-10.628263
1418.959961,-10.615664
1418.960547,-10.617232
1418.961133,-10.608046
1418.961719,-10.592280
1418.962305,-10.568608
1418.962891,-10.542060
1418.963477,-10.537140
1418.964062,-10.544676
1418.964648,-10.530995
1418.965234,-10.504564
1418.965820,-10.485693
1418.966406,-10.480322
1418.966992,-10.480034
1418.967578,-10.461434
1418.968164,-10.432375
1418.968750,-10.431114
1418.969336,-10.437698
1418.969922,-10.422024
1418.970508,-10.402532
1418.971094,-10.386562
1418.971680,-10.365895
1418.972266,-10.353905
1418.972852,-10.346745
1418.973438,-10.332771
1418.974023,-10.315411
1418.974609,-10.307777
1418.975195,-10.315360
1418.975781,-10.303011
1418.976367,-10.280270
1418.976953,-10.269621
1418.977539,-10.262569
1418.978125,-10.237651
1418.978711,-10.204459
1418.979297,-10.208008
1418.979883,-10.211422
1418.980469,-10.196909
1418.981055,-10.187389
1418.981641,-10.175558
1418.982227,-10.148071
1418.982812,-10.127916
1418.983398,-10.132537
1418.983984,-10.116220
1418.984570,-10.094612
1418.985156,-10.099873
1418.985742,-10.083946
1418.986328,-10.060244
1418.986914,-10.049129
1418.987500,-10.039774
1418.988086,-10.045925
1418.988672,-10.042049
1418.989258,-10.019564
1418.989844,-9.999267
1418.990430,-9.998861
1418.991016,-9.989983
1418.991602,-9.965205
1418.992188,-9.956769
1418.992773,-9.947453
1418.993359,-9.933708
1418.993945,-9.922445
1418.994531,-9.912976
1418.995117,-9.898361
1418.995703,-9.878696
1418.996289,-9.869123
1418.996875,-9.870318
1418.997461,-9.856228
1418.998047,-9.850411
1418.998633,-9.852930
1418.999219,-9.834455
1418.999805,-9.798823
1419.000391,-9.781803
1419.000977,-9.786881
1419.001562,-9.781652
1419.002148,-9.769512
1419.002734,-9.752223
1419.003320,-9.745033
1419.003906,-9.744440
1419.004492,-9.736172
1419.005078,-9.722721
1419.005664,-9.702262
1419.006250,-9.688761
1419.006836,-9.691787
1419.007422,-9.685123
1419.008008,-9.662337
1419.008594,-9.652579
1419.009180,-9.661454
1419.009766,-9.653307
1419.010352,-9.634111
1419.010937,-9.605899
1419.011523,-9.587940
1419.012109,-9.586926
1419.012695,-9.587072
1419.013281,-9.585781
1419.013867,-9.566854
1419.014453,-9.553734
1419.015039,-9.547800
1419.015625,-9.546607
1419.016211,-9.529634
1419.016797,-9.513626
1419.017383,-9.494510
1419.017969,-9.469486
1419.018555,-9.462176
1419.019141,-9.459240
1419.019727,-9.453203
1419.020313,-9.444397
1419.020898,-9.448948
1419.021484,-9.453724
1419.022070,-9.446155
1419.022656,-9.424161
1419.023242,-9.412000
1419.023828,-9.403403
1419.024414,-9.387085
1419.025000,-9.364109
1419.025586,-9.353812
1419.026172,-9.339820
1419.026758,-9.338400
1419.027344,-9.336048
1419.027930,-9.310119
1419.028516,-9.289162
1419.029102,-9.291718
1419.029687,-9.294603
1419.030273,-9.287634
1419.030859,-9.280478
1419.031445,-9.279403
1419.032031,-9.273230
1419.032617,-9.252677
1419.033203,-9.223935
1419.033789,-9.217223
1419.034375,-9.208649
1419.034961,-9.205246
1419.035547,-9.192826
1419.036133,-9.188987
1419.036719,-9.188446
1419.037305,-9.162593
1419.037891,-9.136580
1419.038477,-9.130961
1419.039062,-9.121881
1419.039648,-9.116522
1419.040234,-9.099313
1419.040820,-9.081979
1419.041406,-9.083007
1419.041992,-9.089027
1419.042578,-9.090885
1419.043164,-9.080301
1419.043750,-9.072293
1419.044336,-9.065770
1419.044922,-9.046229
1419.045508,-9.046754
1419.046094,-9.049596
1419.046680,-9.034487
1419.047266,-9.012376
1419.047852,-9.000176
1419.048437,-8.988132
1419.049023,-8.989535
1419.049609,-8.988717
1419.050195,-8.968781
1419.050781,-8.968061
1419.051367,-8.968871
1419.051953,-8.952760
1419.052539,-8.929182
1419.053125,-8.919855
1419.053711,-8.924816
1419.054297,-8.906580
1419.054883,-8.888746
1419.055469,-8.885275
1419.056055,-8.877383
1419.056641,-8.869401
1419.057227,-8.855260
1419.057812,-8.845069
1419.058398,-8.863787
1419.058984,-8.856247
1419.059570,-8.824251
1419.060156,-8.820380
1419.060742,-8.816222
1419.061328,-8.802612
1419.061914,-8.806625
1419.062500,-8.799678
1419.063086,-8.791133
1419.063672,-8.780506
1419.064258,-8.758779
1419.064844,-8.749236
1419.065430,-8.740585
1419.066016,-8.734626
1419.066602,-8.725698
1419.067188,-8.724490
1419.067773,-8.722950
1419.068359,-8.737681
1419.068945,-8.737281
1419.069531,-8.718627
1419.070117,-8.699909
1419.070703,-8.687295
1419.071289,-8.679747
1419.071875,-8.681506
1419.072461,-8.663178
1419.073047,-8.648829
1419.073633,-8.643835
1419.074219,-8.633973
1419.074805,-8.628231
1419.075391,-8.619374
1419.075977,-8.609058
1419.076562,-8.615669
1419.077148,-8.617210
1419.077734,-8.606700
1419.078320,-8.604463
1419.078906,-8.604913
1419.079492,-8.592365
1419.080078,-8.568901
1419.080664,-8.549252
1419.081250,-8.546912
1419.081836,-8.556645
1419.082422,-8.559845
1419.083008,-8.537971
1419.083594,-8.527203
1419.084180,-8.525962
1419.084766,-8.495808
1419.085352,-8.478889
1419.085938,-8.497702
1419.086523,-8.502520
1419.087109,-8.486257
1419.087695,-8.485364
1419.088281,-8.463251
1419.088867,-8.446268
1419.089453,-8.454611
1419.090039,-8.456182
1419.090625,-8.443316
1419.091211,-8.421200
1419.091797,-8.419940
1419.092383,-8.423997
1419.092969,-8.417667
1419.093555,-8.420431
1419.094141,-8.413307
1419.094727,-8.396456
1419.095312,-8.388437
1419.095898,-8.371050
1419.096484,-8.361120
1419.097070,-8.371187
1419.097656,-8.362630
1419.098242,-8.343578
1419.098828,-8.332199
1419.099414,-8.318371
1419.100000,-8.315369
1419.100586,-8.316978
1419.101172,-8.317319
1419.101758,-8.330091
1419.102344,-8.329729
1419.102930,-8.302940
1419.103516,-8.285460
1419.104102,-8.292124
1419.104687,-8.293346
1419.105273,-8.284962
1419.105859,-8.286976
1419.106445,-8.287561
1419.107031,-8.265420
1419.107617,-8.263875
1419.108203,-8.275257
1419.108789,-8.265688
1419.109375,-8.255404
1419.109961,-8.247008
1419.110547,-8.239236
1419.111133,-8.228087
1419.111719,-8.233279
1419.112305,-8.221384
1419.112891,-8.196281
1419.113477,-8.185366
1419.114063,-8.179604
1419.114648,-8.177173
1419.115234,-8.167202
1419.115820,-8.157746
1419.116406,-8.151510
1419.116992,-8.152346
1419.117578,-8.156117
1419.118164,-8.149184
1419.118750,-8.149084
1419.119336,-8.143389
1419.119922,-8.120630
1419.120508,-8.120640
1419.121094,-8.116313
1419.121680,-8.111872
1419.122266,-8.102052
1419.122852,-8.105154
1419.123437,-8.111202
1419.124023,-8.113306
1419.124609,-8.102583
1419.125195,-8.076775
1419.125781,-8.077659
1419.126367,-8.089169
1419.126953,-8.090440
1419.127539,-8.075881
1419.128125,-8.057934
1419.128711,-8.054158
1419.129297,-8.038984
1419.129883,-8.022685
1419.130469,-8.025377
1419.131055,-8.036704
1419.131641,-8.039926
1419.132227,-8.041984
1419.132812,-8.042130
1419.133398,-8.036654
1419.133984,-8.025138
1419.134570,-8.011082
1419.135156,-8.005987
1419.135742,-7.998230
1419.136328,-7.983141
1419.136914,-7.975655
1419.137500,-7.975361
1419.138086,-7.970598
1419.138672,-7.960225
1419.139258,-7.974073
1419.139844,-7.973625
1419.140430,-7.972050
1419.141016,-7.975650
1419.141602,-7.964464
1419.142187,-7.941648
1419.142773,-7.930765
1419.143359,-7.937022
1419.143945,-7.934465
1419.144531,-7.919131
1419.145117,-7.924175
1419.145703,-7.918659
1419.146289,-7.908403
1419.146875,-7.902764
1419.147461,-7.907425
1419.148047,-7.912526
1419.148633,-7.898561
1419.149219,-7.872927
1419.149805,-7.879116
1419.150391,-7.895304
1419.150977,-7.909926
1419.151562,-7.892189
1419.152148,-7.866445
1419.152734,-7.865467
1419.153320,-7.864689
1419.153906,-7.852544
1419.154492,-7.857659
1419.155078,-7.866353
1419.155664,-7.859140
1419.156250,-7.851002
1419.156836,-7.835854
1419.157422,-7.828537
1419.158008,-7.831577
1419.158594,-7.836368
1419.159180,-7.818365
1419.159766,-7.804635
1419.160352,-7.816415
1419.160938,-7.822476
1419.161523,-7.805948
1419.162109,-7.787858
1419.162695,-7.787957
1419.163281,-7.798773
1419.163867,-7.808299
1419.164453,-7.790329
1419.165039,-7.764441
1419.165625,-7.767486
1419.166211,-7.776997
1419.166797,-7.774624
1419.167383,-7.771926
1419.167969,-7.768285
1419.168555,-7.751526
1419.169141,-7.747606
1419.169727,-7.744866
1419.170312,-7.739730
1419.170898,-7.734830
1419.171484,-7.725167
1419.172070,-7.722373
1419.172656,-7.731898
1419.173242,-7.730808
1419.173828,-7.747318
1419.174414,-7.742247
1419.175000,-7.729182
1419.175586,-7.733744
1419.176172,-7.729042
1419.176758,-7.716463
1419.177344,-7.712825
1419.177930,-7.717137
1419.178516,-7.720954
1419.179102,-7.704089
1419.179688,-7.682877
1419.180273,-7.677644
1419.180859,-7.684005
1419.181445,-7.685018
1419.182031,-7.685831
1419.182617,-7.697301
1419.183203,-7.689651
1419.183789,-7.679381
1419.184375,-7.670015
1419.184961,-7.659366
1419.185547,-7.658582
1419.186133,-7.676929
1419.186719,-7.677780
1419.187305,-7.661512
1419.187891,-7.658819
1419.188477,-7.663396
1419.189062,-7.658872
1419.189648,-7.652874
1419.190234,-7.647703
1419.190820,-7.642055
1419.191406,-7.643853
1419.191992,-7.643906
1419.192578,-7.635815
1419.193164,-7.631548
1419.193750,-7.636979
1419.194336,-7.634060
1419.194922,-7.637818
1419.195508,-7.645723
1419.196094,-7.631056
1419.196680,-7.609970
1419.197266,-7.604273
1419.197852,-7.597675
1419.198437,-7.596257
1419.199023,-7.591121
1419.199609,-7.585723
1419.200195,-7.593574
1419.200781,-7.601390
1419.201367,-7.609934
1419.201953,-7.602150
1419.202539,-7.586933
1419.203125,-7.585767
1419.203711,-7.602613
1419.204297,-7.596484
1419.204883,-7.577972
1419.205469,-7.581923
1419.206055,-7.579832
1419.206641,-7.574599
1419.207227,-7.570407
1419.207813,-7.553365
1419.208398,-7.556772
1419.208984,-7.571655
1419.209570,-7.574715
1419.210156,-7.571635
1419.210742,-7.551116
1419.211328,-7.552138
1419.211914,-7.565608
1419.212500,-7.546148
1419.213086,-7.531181
1419.213672,-7.543240
1419.214258,-7.550910
1419.214844,-7.537816
1419.215430,-7.530108
1419.216016,-7.536754
1419.216602,-7.535591
1419.217187,-7.522874
1419.217773,-7.515304
1419.218359,-7.518379
1419.218945,-7.526525
1419.219531,-7.523590
1419.220117,-7.529294
1419.220703,-7.529307
1419.221289,-7.529510
1419.221875,-7.544208
1419.222461,-7.530723
1419.223047,-7.510161
1419.223633,-7.512777
1419.224219,-7.507518
1419.224805,-7.506784
1419.225391,-7.511644
1419.225977,-7.507758
1419.226562,-7.505101
1419.227148,-7.516778
1419.227734,-7.506156
1419.228320,-7.489894
1419.228906,-7.497282
1419.229492,-7.510663
1419.230078,-7.509837
1419.230664,-7.494633
1419.231250,-7.485168
1419.231836,-7.476066
1419.232422,-7.471099
1419.233008,-7.477149
1419.233594,-7.476109
1419.234180,-7.473543
1419.234766,-7.483331
1419.235352,-7.479814
1419.235937,-7.481997
1419.236523,-7.476807
1419.237109,-7.476802
1419.237695,-7.475755
1419.238281,-7.474299
1419.238867,-7.482434
1419.239453,-7.480423
1419.240039,-7.482730
1419.240625,-7.489428
1419.241211,-7.487783
1419.241797,-7.471764
1419.242383,-7.457667
1419.242969,-7.450618
1419.243555,-7.464597
1419.244141,-7.464184
1419.244727,-7.453346
1419.245312,-7.462509
1419.245898,-7.467956
1419.246484,-7.459716
1419.247070,-7.456346
1419.247656,-7.455282
1419.248242,-7.458979
1419.248828,-7.466986
1419.249414,-7.463321
1419.250000,-7.466844
1419.250586,-7.471062
1419.251172,-7.473505
1419.251758,-7.468584
1419.252344,-7.459443
1419.252930,-7.458578
1419.253516,-7.455140
1419.254102,-7.458050
1419.254688,-7.450875
1419.255273,-7.438120
1419.255859,-7.442895
1419.256445,-7.450004
1419.257031,-7.453699
1419.257617,-7.450845
1419.258203,-7.448289
1419.258789,-7.446752
1419.259375,-7.448052
1419.259961,-7.456181
1419.260547,-7.452440
1419.261133,-7.439880
1419.261719,-7.436540
1419.262305,-7.433615
1419.262891,-7.425734
1419.263477,-7.421339
1419.264062,-7.434462
1419.264648,-7.438218
1419.265234,-7.421005
1419.265820,-7.422224
1419.266406,-7.436629
1419.266992,-7.423755
1419.267578,-7.412344
1419.268164,-7.421073
1419.268750,-7.426791
1419.269336,-7.413308
1419.269922,-7.407686
1419.270508,-7.404477
1419.271094,-7.407156
1419.271680,-7.424071
1419.272266,-7.416908
1419.272852,-7.410309
1419.273438,-7.419945
1419.274023,-7.420357
1419.274609,-7.420319
1419.275195,-7.425819
1419.275781,-7.431948
1419.276367,-7.418346
1419.276953,-7.412584
1419.277539,-7.411822
1419.278125,-7.413933
1419.278711,-7.423775
1419.279297,-7.424924
1419.279883,-7.423241
1419.280469,-7.406166
1419.281055,-7.405229
1419.281641,-7.425779
1419.282227,-7.422478
1419.282812,-7.411641
1419.283398,-7.418015
1419.283984,-7.415178
1419.284570,-7.425170
1419.285156,-7.440581
1419.285742,-7.430443
1419.286328,-7.417726
1419.286914,-7.405288
1419.287500,-7.409489
1419.288086,-7.426414
1419.288672,-7.431087
1419.289258,-7.427129
1419.289844,-7.424562
1419.290430,-7.426940
1419.291016,-7.421508
1419.291602,-7.424341
1419.292187,-7.428042
1419.292773,-7.417425
1419.293359,-7.415602
1419.293945,-7.409391
1419.294531,-7.397253
1419.295117,-7.395973
1419.295703,-7.386891
1419.296289,-7.390317
1419.296875,-7.413994
1419.297461,-7.423642
1419.298047,-7.408087
1419.298633,-7.401636
1419.299219,-7.417970
1419.299805,-7.418789
1419.300391,-7.410261
1419.300977,-7.409713
1419.301563,-7.405350
1419.302148,-7.402718
1419.302734,-7.403679
1419.303320,-7.406436
1419.303906,-7.413263
1419.304492,-7.431328
1419.305078,-7.410512
1419.305664,-7.407920
1419.306250,-7.414101
1419.306836,-7.397347
1419.307422,-7.401409
1419.308008,-7.416532
1419.308594,-7.422825
1419.309180,-7.421687
1419.309766,-7.413700
1419.310352,-7.405028
1419.310937,-7.407031
1419.311523,-7.418538
1419.312109,-7.428890
1419.312695,-7.417104
1419.313281,-7.403670
1419.313867,-7.420163
1419.314453,-7.429852
1419.315039,-7.411840
1419.315625,-7.399625
1419.316211,-7.419670
1419.316797,-7.426151
1419.317383,-7.430469
1419.317969,-7.430337
1419.318555,-7.422342
1419.319141,-7.433219
1419.319727,-7.439937
1419.320312,-7.435625
1419.320898,-7.439617
1419.321484,-7.438073
1419.322070,-7.424155
1419.322656,-7.420898
1419.323242,-7.433630
1419.323828,-7.421937
1419.324414,-7.403852
1419.325000,-7.403846
1419.325586,-7.420897
1419.326172,-7.433660
1419.326758,-7.430710
1419.327344,-7.418556
1419.327930,-7.411201
1419.328516,-7.403901
1419.329102,-7.404951
1419.329687,-7.410138
1419.330273,-7.410052
1419.330859,-7.421007
1419.331445,-7.421980
1419.332031,-7.436593
1419.332617,-7.439663
1419.333203,-7.427478
1419.333789,-7.408138
1419.334375,-7.419817
1419.334961,-7.454161
1419.335547,-7.460968
1419.336133,-7.452732
1419.336719,-7.446568
1419.337305,-7.460128
1419.337891,-7.456591
1419.338477,-7.438433
1419.339062,-7.436344
1419.339648,-7.446207
1419.340234,-7.452502
1419.340820,-7.452259
1419.341406,-7.461719
1419.341992,-7.447883
1419.342578,-7.434589
1419.343164,-7.433716
1419.343750,-7.434545
1419.344336,-7.446330
1419.344922,-7.458498
1419.345508,-7.454176
1419.346094,-7.440825
1419.346680,-7.441165
1419.347266,-7.441810
1419.347852,-7.442813
1419.348438,-7.428565
1419.349023,-7.413917
1419.349609,-7.430629
1419.350195,-7.455733
1419.350781,-7.470206
1419.351367,-7.471432
1419.351953,-7.465510
1419.352539,-7.460067
1419.353125,-7.459760
1419.353711,-7.460352
1419.354297,-7.433053
1419.354883,-7.409854
1419.355469,-7.440295
1419.356055,-7.452072
1419.356641,-7.459209
1419.357227,-7.476109
1419.357812,-7.489235
1419.358398,-7.494316
1419.358984,-7.474156
1419.359570,-7.462907
1419.360156,-7.457100
1419.360742,-7.458497
1419.361328,-7.465613
1419.361914,-7.475313
1419.362500,-7.490330
1419.363086,-7.498545
1419.363672,-7.496066
1419.364258,-7.494192
1419.364844,-7.480820
1419.365430,-7.470805
1419.366016,-7.479010
1419.366602,-7.482367
1419.367188,-7.488504
1419.367773,-7.487695
1419.368359,-7.485691
1419.368945,-7.492155
1419.369531,-7.502165
1419.370117,-7.497611
1419.370703,-7.480777
1419.371289,-7.482492
1419.371875,-7.493636
1419.372461,-7.501295
1419.373047,-7.497500
1419.373633,-7.508698
1419.374219,-7.525012
1419.374805,-7.519782
1419.375391,-7.505608
1419.375977,-7.503099
1419.376562,-7.503337
1419.377148,-7.509858
1419.377734,-7.515217
1419.378320,-7.510273
1419.378906,-7.507991
1419.379492,-7.504602
1419.380078,-7.498550
1419.380664,-7.487401
1419.381250,-7.490187
1419.381836,-7.505620
1419.382422,-7.504440
1419.383008,-7.502911
1419.383594,-7.522564
1419.384180,-7.530746
1419.384766,-7.518577
1419.385352,-7.509748
1419.385937,-7.505350
1419.386523,-7.510285
1419.387109,-7.507671
1419.387695,-7.509355
1419.388281,-7.528968
1419.388867,-7.546146
1419.389453,-7.537830
1419.390039,-7.517989
1419.390625,-7.508540
1419.391211,-7.504168
1419.391797,-7.519215
1419.392383,-7.541318
1419.392969,-7.536617
1419.393555,-7.521031
1419.394141,-7.511641
1419.394727,-7.528412
1419.395313,-7.544756
1419.395898,-7.552055
1419.396484,-7.563497
1419.397070,-7.551404
1419.397656,-7.527554
1419.398242,-7.535225
1419.398828,-7.552413
1419.399414,-7.547040
1419.400000,-7.535741
1419.400586,-7.538556
1419.401172,-7.546496
1419.401758,-7.555642
1419.402344,-7.558527
1419.402930,-7.548303
1419.403516,-7.544317
1419.404102,-7.551138
1419.404687,-7.567227
1419.405273,-7.575401
1419.405859,-7.569370
1419.406445,-7.560301
1419.407031,-7.563859
1419.407617,-7.567645
1419.408203,-7.568069
1419.408789,-7.575218
1419.409375,-7.568140
1419.409961,-7.557939
1419.410547,-7.561742
1419.411133,-7.565104
1419.411719,-7.566290
1419.412305,-7.564384
1419.412891,-7.567538
1419.413477,-7.581716
1419.414062,-7.587420
1419.414648,-7.585868
1419.415234,-7.569619
1419.415820,-7.565966
1419.416406,-7.584969
1419.416992,-7.594624
1419.417578,-7.583402
1419.418164,-7.570829
1419.418750,-7.586809
1419.419336,-7.605372
1419.419922,-7.601857
1419.420508,-7.593497
1419.421094,-7.586059
1419.421680,-7.582851
1419.422266,-7.594851
1419.422852,-7.596797
1419.423437,-7.599196
1419.424023,-7.608294
1419.424609,-7.610353
1419.425195,-7.598199
1419.425781,-7.607934
1419.426367,-7.631928
1419.426953,-7.636158
1419.427539,-7.626787
1419.428125,-7.631342
1419.428711,-7.643412
1419.429297,-7.645698
1419.429883,-7.635308
1419.430469,-7.624616
1419.431055,-7.606068
1419.431641,-7.591634
1419.432227,-7.601501
1419.432812,-7.614120
1419.433398,-7.622139
1419.433984,-7.631139
1419.434570,-7.634193
1419.435156,-7.627421
1419.435742,-7.618731
1419.436328,-7.623076
1419.436914,-7.639430
1419.437500,-7.651350
1419.438086,-7.635496
1419.438672,-7.623428
1419.439258,-7.638574
1419.439844,-7.659209
1419.440430,-7.652679
1419.441016,-7.636599
1419.441602,-7.641820
1419.442188,-7.653049
1419.442773,-7.642580
1419.443359,-7.642472
1419.443945,-7.640709
1419.444531,-7.637837
1419.445117,-7.637862
1419.445703,-7.651639
1419.446289,-7.663725
1419.446875,-7.655622
1419.447461,-7.638234
1419.448047,-7.645193
1419.448633,-7.641739
1419.449219,-7.637128
1419.449805,-7.645514
1419.450391,-7.661693
1419.450977,-7.668145
1419.451562,-7.660776
1419.452148,-7.674301
1419.452734,-7.674226
1419.453320,-7.665905
1419.453906,-7.683223
1419.454492,-7.706432
1419.455078,-7.693964
1419.455664,-7.676992
1419.456250,-7.673735
1419.456836,-7.673153
1419.457422,-7.676930
1419.458008,-7.673223
1419.458594,-7.676787
1419.459180,-7.683987
1419.459766,-7.695563
1419.460352,-7.694572
1419.460938,-7.676599
1419.461523,-7.674293
1419.462109,-7.689733
1419.462695,-7.711656
1419.463281,-7.707886
1419.463867,-7.697028
1419.464453,-7.695671
1419.465039,-7.687314
1419.465625,-7.692769
1419.466211,-7.695466
1419.466797,-7.710247
1419.467383,-7.712724
1419.467969,-7.696097
1419.468555,-7.704834
1419.469141,-7.707563
1419.469727,-7.699535
1419.470312,-7.700627
1419.470898,-7.699587
1419.471484,-7.693316
1419.472070,-7.686844
1419.472656,-7.696044
1419.473242,-7.694316
1419.473828,-7.703180
1419.474414,-7.719144
1419.475000,-7.712169
1419.475586,-7.717296
1419.476172,-7.716568
1419.476758,-7.722554
1419.477344,-7.732868
1419.477930,-7.724987
1419.478516,-7.721289
1419.479102,-7.713852
1419.479687,-7.716604
1419.480273,-7.725611
1419.480859,-7.719028
1419.481445,-7.723471
1419.482031,-7.734690
1419.482617,-7.723927
