1418.846289,-13.044743,-12.441310,-8.334117
1418.846875,-13.044670,-12.452202,-8.078629
1418.847461,-13.036250,-12.464430,-7.595750
1418.848047,-13.030711,-12.442179,-7.986766
1418.848633,-13.027905,-12.430933,-8.183665
1418.849219,-13.014737,-12.437625,-7.719732
1418.849805,-13.024046,-12.438753,-7.911087
1418.850391,-13.028685,-12.422256,-8.403823
1418.850977,-13.024840,-12.417897,-8.415777
1418.851562,-13.036442,-12.428142,-8.447328
1418.852148,-13.038502,-12.427691,-8.505681
1418.852734,-13.035439,-12.422127,-8.563779
1418.853320,-13.039442,-12.432551,-8.414558
1418.853906,-13.026190,-12.421366,-8.366491
1418.854492,-13.003355,-12.416300,-7.952259
1418.855078,-13.005526,-12.428871,-7.709010
1418.855664,-13.010453,-12.417098,-8.099319
1418.856250,-12.996692,-12.406297,-8.030251
1418.856836,-12.990198,-12.430357,-7.314553
1418.857422,-12.992711,-12.440397,-7.137458
1418.858008,-12.994494,-12.418160,-7.701506
1418.858594,-12.993326,-12.397476,-8.157499
1418.859180,-13.002296,-12.402229,-8.255766
1418.859766,-13.002384,-12.414677,-7.967502
1418.860352,-12.989691,-12.410511,-7.768124
1418.860937,-12.978596,-12.403340,-7.676247
1418.861523,-12.987375,-12.399290,-7.976320
1418.862109,-12.986029,-12.398787,-7.956606
1418.862695,-12.972613,-12.383727,-7.995024
1418.863281,-12.981530,-12.378046,-8.335315
1418.863867,-12.969810,-12.382830,-7.950521
1418.864453,-12.949387,-12.386117,-7.395113
1418.865039,-12.949294,-12.388765,-7.330717
1418.865625,-12.936028,-12.386192,-7.079098
1418.866211,-12.936043,-12.377558,-7.282670
1418.866797,-12.942348,-12.371643,-7.569592
1418.867383,-12.951812,-12.371050,-7.805144
1418.867969,-12.956491,-12.353582,-8.321906
1418.868555,-12.941633,-12.343568,-8.209131
1418.869141,-12.924204,-12.341577,-7.848773
1418.869727,-12.918148,-12.328241,-8.018849
1418.870312,-12.902000,-12.318283,-7.874261
1418.870898,-12.894947,-12.328432,-7.471311
1418.871484,-12.893074,-12.340140,-7.152050
1418.872070,-12.879968,-12.329331,-7.097947
1418.872656,-12.866709,-12.313715,-7.153469
1418.873242,-12.879034,-12.303003,-7.694404
1418.873828,-12.888794,-12.295149,-8.106082
1418.874414,-12.888367,-12.287876,-8.265623
1418.875000,-12.879428,-12.283705,-8.154544
1418.875586,-12.875414,-12.282772,-8.082679
1418.876172,-12.862296,-12.275776,-7.939764
1418.876758,-12.836738,-12.267891,-7.526023
1418.877344,-12.824391,-12.264461,-7.316658
1418.877930,-12.824364,-12.259892,-7.423355
1418.878516,-12.833272,-12.248343,-7.902593
1418.879102,-12.835587,-12.229943,-8.385549
1418.879688,-12.826262,-12.212879,-8.565419
1418.880273,-12.811231,-12.190121,-8.744660
1418.880859,-12.792912,-12.201842,-8.046005
1418.881445,-12.788988,-12.208426,-7.800485
1418.882031,-12.774917,-12.187952,-7.950148
1418.882617,-12.761006,-12.172393,-7.988656
1418.883203,-12.758509,-12.167439,-8.045984
1418.883789,-12.762300,-12.178850,-7.868017
1418.884375,-12.764862,-12.187412,-7.727637
1418.884961,-12.753349,-12.174649,-7.756904
1418.885547,-12.732880,-12.143982,-7.995294
1418.886133,-12.715393,-12.113042,-8.308941
1418.886719,-12.707547,-12.105215,-8.308498
1418.887305,-12.698410,-12.098918,-8.242372
1418.887891,-12.690994,-12.102760,-7.979795
1418.888477,-12.691912,-12.104860,-7.952176
1418.889062,-12.685522,-12.087436,-8.209623
1418.889648,-12.666128,-12.082718,-7.867083
1418.890234,-12.645426,-12.065511,-7.785333
1418.890820,-12.643504,-12.032000,-8.521790
1418.891406,-12.647895,-12.027302,-8.732678
1418.891992,-12.650171,-12.029914,-8.724897
1418.892578,-12.626672,-12.030018,-8.176238
1418.893164,-12.612868,-12.023426,-8.008010
1418.893750,-12.610695,-12.005718,-8.370043
1418.894336,-12.604121,-12.000471,-8.339177
1418.894922,-12.605401,-11.998894,-8.405643
1418.895508,-12.593512,-11.984871,-8.455240
1418.896094,-12.571239,-11.977244,-8.114223
1418.896680,-12.547421,-11.963884,-7.870025
1418.897266,-12.524975,-11.956644,-7.513917
1418.897852,-12.527483,-11.953164,-7.654311
1418.898438,-12.519549,-11.943457,-7.695858
1418.899023,-12.503320,-11.919022,-7.887835
1418.899609,-12.488155,-11.894564,-8.104836
1418.900195,-12.480201,-11.889916,-8.027669
1418.900781,-12.460735,-11.887188,-7.636230
1418.901367,-12.460268,-11.876922,-7.865587
1418.901953,-12.465400,-11.865694,-8.247341
1418.902539,-12.463291,-11.859610,-8.339911
1418.903125,-12.455707,-11.833514,-8.769746
1418.903711,-12.422770,-11.818584,-8.351623
1418.904297,-12.402380,-11.811447,-8.042800
1418.904883,-12.400656,-11.806458,-8.118985
1418.905469,-12.398623,-11.791038,-8.430722
1418.906055,-12.374521,-11.769062,-8.381264
1418.906641,-12.356481,-11.765561,-8.042489
1418.907227,-12.352116,-11.765965,-7.931140
1418.907812,-12.342585,-11.749797,-8.086084
1418.908398,-12.342366,-11.716886,-8.845910
1418.908984,-12.343177,-11.692700,-9.422998
1418.909570,-12.326693,-11.691470,-9.071218
1418.910156,-12.307892,-11.691009,-8.646650
1418.910742,-12.297728,-11.694963,-8.318556
1418.911328,-12.279864,-11.687932,-8.066128
1418.911914,-12.262405,-11.667749,-8.129659
1418.912500,-12.258299,-11.650571,-8.434024
1418.913086,-12.255905,-11.633435,-8.776176
1418.913672,-12.251616,-11.622719,-8.924974
1418.914258,-12.239226,-11.617718,-8.753901
1418.914844,-12.222811,-11.595593,-8.886113
1418.915430,-12.206785,-11.574325,-9.007396
1418.916016,-12.180080,-11.571375,-8.456749
1418.916602,-12.166500,-11.584133,-7.842689
1418.917187,-12.159611,-11.583337,-7.700101
1418.917773,-12.156830,-11.550169,-8.409215
1418.918359,-12.164352,-11.516047,-9.373021
1418.918945,-12.159611,-11.502548,-9.574503
1418.919531,-12.127583,-11.506020,-8.755161
1418.920117,-12.103500,-11.492730,-8.504726
1418.920703,-12.097206,-11.471531,-8.850416
1418.921289,-12.086016,-11.458859,-8.884701
1418.921875,-12.066896,-11.456278,-8.501209
1418.922461,-12.041233,-11.441671,-8.243991
1418.923047,-12.026472,-11.426038,-8.264315
1418.923633,-12.031689,-11.423094,-8.454181
1418.924219,-12.019043,-11.420083,-8.229974
1418.924805,-12.002905,-11.421320,-7.824401
1418.925391,-11.992357,-11.392745,-8.245168
1418.925977,-11.975742,-11.362462,-8.563031
1418.926563,-11.968426,-11.355196,-8.561854
1418.927148,-11.958963,-11.343446,-8.614961
1418.927734,-11.945612,-11.322800,-8.784109
1418.928320,-11.935405,-11.297800,-9.126241
1418.928906,-11.924399,-11.290555,-9.039375
1418.929492,-11.906506,-11.277853,-8.919326
1418.930078,-11.880822,-11.263408,-8.658972
1418.930664,-11.863255,-11.262250,-8.277591
1418.931250,-11.865335,-11.256982,-8.448567
1418.931836,-11.869979,-11.249324,-8.734118
1418.932422,-11.863022,-11.224684,-9.143172
1418.933008,-11.835628,-11.193024,-9.241605
1418.933594,-11.803600,-11.186696,-8.647141
1418.934180,-11.795528,-11.194787,-8.271465
1418.934766,-11.792479,-11.197194,-8.144313
1418.935352,-11.794508,-11.178762,-8.620256
1418.935937,-11.777622,-11.162681,-8.601594
1418.936523,-11.745325,-11.146587,-8.224796
1418.937109,-11.719841,-11.117882,-8.299818
1418.937695,-11.700981,-11.100669,-8.261470
1418.938281,-11.693610,-11.107719,-7.925055
1418.938867,-11.683943,-11.105990,-7.739398
1418.939453,-11.673788,-11.085635,-7.977899
1418.940039,-11.670289,-11.054956,-8.610669
1418.940625,-11.676778,-11.046964,-8.946198
1418.941211,-11.656080,-11.046525,-8.476498
1418.941797,-11.630690,-11.036372,-8.121768
1418.942383,-11.628856,-11.023735,-8.373393
1418.942969,-11.611304,-11.003270,-8.441147
1418.943555,-11.580915,-10.975141,-8.388608
1418.944141,-11.578728,-10.961294,-8.659414
1418.944727,-11.570900,-10.961189,-8.480111
1418.945312,-11.558023,-10.966093,-8.066079
1418.945898,-11.548090,-10.962237,-7.924169
1418.946484,-11.530725,-10.929955,-8.272130
1418.947070,-11.526908,-10.906491,-8.728594
1418.947656,-11.526415,-10.891645,-9.060751
1418.948242,-11.501886,-10.869501,-9.005651
1418.948828,-11.487913,-10.853032,-9.063334
1418.949414,-11.482435,-10.834009,-9.375790
1418.950000,-11.465477,-10.828346,-9.115297
1418.950586,-11.456303,-10.815353,-9.203437
1418.951172,-11.444322,-10.786163,-9.599692
1418.951758,-11.417514,-10.781069,-9.099460
1418.952344,-11.404780,-10.782167,-8.779492
1418.952930,-11.403429,-10.760958,-9.238545
1418.953516,-11.396241,-10.757694,-9.147997
1418.954102,-11.386936,-10.755048,-8.994167
1418.954687,-11.369132,-10.744487,-8.826570
1418.955273,-11.351746,-10.722051,-8.943442
1418.955859,-11.343554,-10.688764,-9.522255
1418.956445,-11.337997,-10.678687,-9.626163
1418.957031,-11.305099,-10.690020,-8.604806
1418.957617,-11.281215,-10.681400,-8.249875
1418.958203,-11.260854,-10.662461,-8.216753
1418.958789,-11.250721,-10.653301,-8.194090
1418.959375,-11.256016,-10.628263,-8.898497
1418.959961,-11.243275,-10.615664,-8.895229
1418.960547,-11.231376,-10.617232,-8.583063
1418.961133,-11.237785,-10.608046,-8.944481
1418.961719,-11.225009,-10.592280,-9.013591
1418.962305,-11.203375,-10.568608,-9.060689
1418.962891,-11.187711,-10.542060,-9.311851
1418.963477,-11.165440,-10.537140,-8.911164
1418.964062,-11.162994,-10.544676,-8.679945
1418.964648,-11.160372,-10.530995,-8.936077
1418.965234,-11.139568,-10.504564,-9.066178
1418.965820,-11.115051,-10.485693,-8.935655
1418.966406,-11.100570,-10.480322,-8.724676
1418.966992,-11.092999,-10.480034,-8.555700
1418.967578,-11.078552,-10.461434,-8.652091
1418.968164,-11.061088,-10.432375,-8.920717
1418.968750,-11.047669,-10.431114,-8.639043
1418.969336,-11.043057,-10.437698,-8.378938
1418.969922,-11.030541,-10.422024,-8.452381
1418.970508,-11.013551,-10.402532,-8.510513
1418.971094,-10.991117,-10.386562,-8.360234
1418.971680,-10.987682,-10.365895,-8.760352
1418.972266,-10.982010,-10.353905,-8.906665
1418.972852,-10.971360,-10.346745,-8.825863
1418.973438,-10.964526,-10.332771,-8.991080
1418.974023,-10.944728,-10.315411,-8.934707
1418.974609,-10.931646,-10.307777,-8.808586
1418.975195,-10.916067,-10.315360,-8.270662
1418.975781,-10.910902,-10.303011,-8.437817
1418.976367,-10.895709,-10.280270,-8.613147
1418.976953,-10.885249,-10.269621,-8.617529
1418.977539,-10.879498,-10.262569,-8.647716
1418.978125,-10.872374,-10.237651,-9.059678
1418.978711,-10.852882,-10.204459,-9.375721
1418.979297,-10.822933,-10.208008,-8.601220
1418.979883,-10.823139,-10.211422,-8.526731
1418.980469,-10.815969,-10.196909,-8.697154
1418.981055,-10.794386,-10.187389,-8.417016
1418.981641,-10.777783,-10.175558,-8.306013
1418.982227,-10.772366,-10.148071,-8.818436
1418.982812,-10.772282,-10.127916,-9.282217
1418.983398,-10.754876,-10.132537,-8.773151
1418.983984,-10.736161,-10.116220,-8.717560
1418.984570,-10.736056,-10.094612,-9.214851
1418.985156,-10.726180,-10.099873,-8.865056
1418.985742,-10.711370,-10.083946,-8.890903
1418.986328,-10.702166,-10.060244,-9.225878
1418.986914,-10.689158,-10.049129,-9.182220
1418.987500,-10.665717,-10.039774,-8.856618
1418.988086,-10.645266,-10.045925,-8.238834
1418.988672,-10.643882,-10.042049,-8.296869
1418.989258,-10.645319,-10.019564,-8.852271
1418.989844,-10.630247,-9.999267,-8.973172
1418.990430,-10.623164,-9.998861,-8.818637
1418.991016,-10.622259,-9.989983,-9.003139
1418.991602,-10.602087,-9.965205,-9.109545
1418.992188,-10.586533,-9.956769,-8.945027
1418.992773,-10.581827,-9.947453,-9.051607
1418.993359,-10.582834,-9.933708,-9.391912
1418.993945,-10.588770,-9.922445,-9.787177
1418.994531,-10.570742,-9.912976,-9.590659
1418.995117,-10.543117,-9.898361,-9.291208
1418.995703,-10.524636,-9.878696,-9.318509
1418.996289,-10.509585,-9.869123,-9.192188
1418.996875,-10.512377,-9.870318,-9.229020
1418.997461,-10.518384,-9.856228,-9.691521
1418.998047,-10.510084,-9.850411,-9.634490
1418.998633,-10.495362,-9.852930,-9.237645
1418.999219,-10.479630,-9.834455,-9.300879
1418.999805,-10.453974,-9.798823,-9.530540
1419.000391,-10.439830,-9.781803,-9.596667
1419.000977,-10.425710,-9.786881,-9.154490
1419.001562,-10.416248,-9.781652,-9.056744
1419.002148,-10.413337,-9.769512,-9.269751
1419.002734,-10.398861,-9.752223,-9.334597
1419.003320,-10.387754,-9.745033,-9.244311
1419.003906,-10.373587,-9.744440,-8.930754
1419.004492,-10.358914,-9.736172,-8.782496
1419.005078,-10.357882,-9.722721,-9.069792
1419.005664,-10.341296,-9.702262,-9.159245
1419.006250,-10.322336,-9.688761,-9.033167
1419.006836,-10.315581,-9.691787,-8.806862
1419.007422,-10.295605,-9.685123,-8.498018
1419.008008,-10.276892,-9.662337,-8.592609
1419.008594,-10.275220,-9.652579,-8.780136
1419.009180,-10.283434,-9.661454,-8.764817
1419.009766,-10.282259,-9.653307,-8.926254
1419.010352,-10.260869,-9.634111,-8.875474
1419.010937,-10.253231,-9.605899,-9.350594
1419.011523,-10.248746,-9.587940,-9.660510
1419.012109,-10.238242,-9.586926,-9.442339
1419.012695,-10.216743,-9.587072,-8.942888
1419.013281,-10.194530,-9.585781,-8.457767
1419.013867,-10.181696,-9.566854,-8.599268
1419.014453,-10.177293,-9.553734,-8.801408
1419.015039,-10.176203,-9.547800,-8.913546
1419.015625,-10.172677,-9.546607,-8.859560
1419.016211,-10.175919,-9.529634,-9.326442
1419.016797,-10.163734,-9.513626,-9.414526
1419.017383,-10.148963,-9.494510,-9.514509
1419.017969,-10.140534,-9.469486,-9.895467
1419.018555,-10.126156,-9.462176,-9.733372
1419.019141,-10.096803,-9.459240,-9.125272
1419.019727,-10.070009,-9.453203,-8.644857
1419.020313,-10.078033,-9.444397,-9.034572
1419.020898,-10.085808,-9.448948,-9.109039
1419.021484,-10.073776,-9.453724,-8.720149
1419.022070,-10.046976,-9.446155,-8.273327
1419.022656,-10.033953,-9.424161,-8.481994
1419.023242,-10.027608,-9.412000,-8.617065
1419.023828,-10.021275,-9.403403,-8.669569
1419.024414,-10.009829,-9.387085,-8.782517
1419.025000,-9.989604,-9.364109,-8.846242
1419.025586,-9.987046,-9.353812,-9.025275
1419.026172,-9.991302,-9.339820,-9.446160
1419.026758,-9.966155,-9.338400,-8.898560
1419.027344,-9.933814,-9.336048,-8.202154
1419.027930,-9.940063,-9.310119,-8.949223
1419.028516,-9.959953,-9.289162,-9.889590
1419.029102,-9.951414,-9.291718,-9.635036
1419.029687,-9.940584,-9.294603,-9.319458
1419.030273,-9.933347,-9.287634,-9.313276
1419.030859,-9.910229,-9.280478,-8.944743
1419.031445,-9.891567,-9.279403,-8.537115
1419.032031,-9.884602,-9.273230,-8.518709
1419.032617,-9.879039,-9.252677,-8.866309
1419.033203,-9.858376,-9.223935,-9.053150
1419.033789,-9.853569,-9.217223,-9.097168
1419.034375,-9.850461,-9.208649,-9.223345
1419.034961,-9.834137,-9.205246,-8.924843
1419.035547,-9.833342,-9.192826,-9.193420
1419.036133,-9.838534,-9.188987,-9.401616
1419.036719,-9.823328,-9.188446,-9.063354
1419.037305,-9.804996,-9.162593,-9.236981
1419.037891,-9.803906,-9.136580,-9.810145
1419.038477,-9.795696,-9.130961,-9.750705
1419.039062,-9.779071,-9.121881,-9.577424
1419.039648,-9.777535,-9.116522,-9.665286
1419.040234,-9.771662,-9.099313,-9.925266
1419.040820,-9.752542,-9.081979,-9.884343
1419.041406,-9.739236,-9.083007,-9.555343
1419.041992,-9.739115,-9.089027,-9.414042
1419.042578,-9.731394,-9.090885,-9.193268
1419.043164,-9.707892,-9.080301,-8.894766
1419.043750,-9.693829,-9.072293,-8.754518
1419.044336,-9.685491,-9.065770,-8.712452
1419.044922,-9.679604,-9.046229,-9.028515
1419.045508,-9.677692,-9.046754,-8.972203
1419.046094,-9.660570,-9.049596,-8.509468
1419.046680,-9.640374,-9.034487,-8.391224
1419.047266,-9.637758,-9.012376,-8.843639
1419.047852,-9.641295,-9.000176,-9.207355
1419.048437,-9.655686,-8.988132,-9.815392
1419.049023,-9.646940,-8.989535,-9.582374
1419.049609,-9.620874,-8.988717,-9.000383
1419.050195,-9.612185,-8.968781,-9.260053
1419.050781,-9.604568,-8.968061,-9.100872
1419.051367,-9.611984,-8.968871,-9.253345
1419.051953,-9.615416,-8.952760,-9.702991
1419.052539,-9.594025,-8.929182,-9.753183
1419.053125,-9.573941,-8.919855,-9.506063
1419.053711,-9.559623,-8.924816,-9.061616
1419.054297,-9.567570,-8.906580,-9.664740
1419.054883,-9.558311,-8.888746,-9.861480
1419.055469,-9.531063,-8.885275,-9.315014
1419.056055,-9.520016,-8.877383,-9.242263
1419.056641,-9.529176,-8.869401,-9.636829
1419.057227,-9.519869,-8.855260,-9.747818
1419.057812,-9.507891,-8.845069,-9.706798
1419.058398,-9.494522,-8.863787,-8.967504
1419.058984,-9.483093,-8.856247,-8.877530
1419.059570,-9.481797,-8.824251,-9.585620
1419.060156,-9.467772,-8.820380,-9.351978
1419.060742,-9.455770,-8.816222,-9.171110
1419.061328,-9.448215,-8.802612,-9.310729
1419.061914,-9.454635,-8.806625,-9.366189
1419.062500,-9.459590,-8.799678,-9.639986
1419.063086,-9.438128,-8.791133,-9.342813
1419.063672,-9.410783,-8.780506,-8.956899
1419.064258,-9.402596,-8.758779,-9.269577
1419.064844,-9.402686,-8.749236,-9.491430
1419.065430,-9.400548,-8.740585,-9.641149
1419.066016,-9.384998,-8.734626,-9.420610
1419.066602,-9.383114,-8.725698,-9.582616
1419.067188,-9.397352,-8.724490,-9.937020
1419.067773,-9.389690,-8.722950,-9.796716
1419.068359,-9.346296,-8.737681,-8.454645
1419.068945,-9.336695,-8.737281,-8.240551
1419.069531,-9.340329,-8.718627,-8.758387
1419.070117,-9.337481,-8.699909,-9.125473
1419.070703,-9.323396,-8.687295,-9.091513
1419.071289,-9.312195,-8.679747,-9.007112
1419.071875,-9.314082,-8.681506,-9.010060
1419.072461,-9.309160,-8.663178,-9.319479
1419.073047,-9.292349,-8.648829,-9.262738
1419.073633,-9.270494,-8.643835,-8.873203
1419.074219,-9.262310,-8.633973,-8.912023
1419.074805,-9.256040,-8.628231,-8.899798
1419.075391,-9.246643,-8.619374,-8.887304
1419.075977,-9.255229,-8.609058,-9.323826
1419.076562,-9.259130,-8.615669,-9.261353
1419.077148,-9.244222,-8.617210,-8.881344
1419.077734,-9.238118,-8.606700,-8.983299
1419.078320,-9.228631,-8.604463,-8.815521
1419.078906,-9.215147,-8.604913,-8.492280
1419.079492,-9.224064,-8.592365,-8.989779
1419.080078,-9.237185,-8.568901,-9.832123
1419.080664,-9.219827,-8.549252,-9.884627
1419.081250,-9.201871,-8.546912,-9.526138
1419.081836,-9.189660,-8.556645,-9.020202
1419.082422,-9.178043,-8.559845,-8.677155
1419.083008,-9.167339,-8.537971,-8.935897
1419.083594,-9.150743,-8.527203,-8.800964
1419.084180,-9.154092,-8.525962,-8.907232
1419.084766,-9.172581,-8.495808,-10.026551
1419.085352,-9.160382,-8.478889,-10.134487
1419.085938,-9.146541,-8.497702,-9.385301
1419.086523,-9.152528,-8.502520,-9.412221
1419.087109,-9.144951,-8.486257,-9.612007
1419.087695,-9.135922,-8.485364,-9.424889
1419.088281,-9.120029,-8.463251,-9.567975
1419.088867,-9.094686,-8.446268,-9.375589
1419.089453,-9.084986,-8.454611,-8.959169
1419.090039,-9.080442,-8.456182,-8.817668
1419.090625,-9.076955,-8.443316,-9.034620
1419.091211,-9.069680,-8.421200,-9.377043
1419.091797,-9.060100,-8.419940,-9.185218
1419.092383,-9.059879,-8.423997,-9.086467
1419.092969,-9.069233,-8.417667,-9.448071
1419.093555,-9.073735,-8.420431,-9.488073
1419.094141,-9.070803,-8.413307,-9.584456
1419.094727,-9.048649,-8.396456,-9.462510
1419.095312,-9.034538,-8.388437,-9.322227
1419.095898,-9.037632,-8.371050,-9.793089
1419.096484,-9.035806,-8.361120,-9.978767
1419.097070,-9.026026,-8.371187,-9.523369
1419.097656,-9.012342,-8.362630,-9.405416
1419.098242,-9.002262,-8.343578,-9.611765
1419.098828,-9.009810,-8.332199,-10.045732
1419.099414,-9.010133,-8.318371,-10.368938
1419.100000,-8.985768,-8.315369,-9.880605
1419.100586,-8.963500,-8.316978,-9.331939
1419.101172,-8.957220,-8.317319,-9.179251
1419.101758,-8.964757,-8.330091,-9.058377
1419.102344,-8.959764,-8.329729,-8.951292
1419.102930,-8.962017,-8.302940,-9.620790
1419.103516,-8.971658,-8.285460,-10.241960
1419.104102,-8.966739,-8.292124,-9.977155
1419.104687,-8.950146,-8.293346,-9.568453
1419.105273,-8.929834,-8.284962,-9.293915
1419.105859,-8.922319,-8.286976,-9.074020
1419.106445,-8.925713,-8.287561,-9.138860
1419.107031,-8.917499,-8.265420,-9.459880
1419.107617,-8.918355,-8.263875,-9.515125
1419.108203,-8.925013,-8.275257,-9.406400
1419.108789,-8.911372,-8.265688,-9.312619
1419.109375,-8.883461,-8.255404,-8.905558
1419.109961,-8.868132,-8.247008,-8.744971
1419.110547,-8.866405,-8.239236,-8.884985
1419.111133,-8.863636,-8.228087,-9.078755
1419.111719,-8.864394,-8.233279,-8.976288
1419.112305,-8.856479,-8.221384,-9.068269
1419.112891,-8.848253,-8.196281,-9.457422
1419.113477,-8.825760,-8.185366,-9.190631
1419.114063,-8.814635,-8.179604,-9.066814
1419.114648,-8.831616,-8.177173,-9.514295
1419.115234,-8.845396,-8.167202,-10.059057
1419.115820,-8.844665,-8.157746,-10.258421
1419.116406,-8.847985,-8.151510,-10.476349
1419.116992,-8.831308,-8.152346,-10.076639
1419.117578,-8.824746,-8.156117,-9.840014
1419.118164,-8.814639,-8.149184,-9.767228
1419.118750,-8.804457,-8.149084,-9.535656
1419.119336,-8.800330,-8.143389,-9.571720
1419.119922,-8.792528,-8.120630,-9.914932
1419.120508,-8.774004,-8.120640,-9.489458
1419.121094,-8.776379,-8.116313,-9.643509
1419.121680,-8.788690,-8.111872,-10.027575
1419.122266,-8.787555,-8.102052,-10.226109
1419.122852,-8.772756,-8.105154,-9.816465
1419.123437,-8.768754,-8.111202,-9.585752
1419.124023,-8.767011,-8.113306,-9.497293
1419.124609,-8.756217,-8.102583,-9.495667
1419.125195,-8.747220,-8.076775,-9.881658
1419.125781,-8.737468,-8.077659,-9.637618
1419.126367,-8.721298,-8.089169,-8.999746
1419.126953,-8.715842,-8.090440,-8.844103
1419.127539,-8.722861,-8.075881,-9.342481
1419.128125,-8.727234,-8.057934,-9.855409
1419.128711,-8.712014,-8.054158,-9.592743
1419.129297,-8.699342,-8.038984,-9.650217
1419.129883,-8.705729,-8.022685,-10.169950
1419.130469,-8.707068,-8.025377,-10.139021
1419.131055,-8.696308,-8.036704,-9.632912
1419.131641,-8.685905,-8.039926,-9.319409
1419.132227,-8.701913,-8.041984,-9.640381
1419.132812,-8.701230,-8.042130,-9.621345
1419.133398,-8.670593,-8.036654,-9.041584
1419.133984,-8.666127,-8.025138,-9.204357
1419.134570,-8.666949,-8.011082,-9.547036
1419.135156,-8.673226,-8.005987,-9.808159
1419.135742,-8.661365,-7.998230,-9.713984
1419.136328,-8.654110,-7.983141,-9.893640
1419.136914,-8.646023,-7.975655,-9.879886
1419.137500,-8.640657,-7.975361,-9.763587
1419.138086,-8.646330,-7.970598,-10.002725
1419.138672,-8.629922,-7.960225,-9.864497
1419.139258,-8.620714,-7.974073,-9.334665
1419.139844,-8.627609,-7.973625,-9.503717
1419.140430,-8.626741,-7.972050,-9.519991
1419.141016,-8.618554,-7.975650,-9.248520
